GR,FedavgPGD,FedavgPSGD,Fedprox,Feddr,Fedfw_cel,Fedfw_tel
624,0.19753940552473068,0.09604677930474281,0.42618402242660525,0.12131820544600487,0.4808663636445999,0.4902734816074371
625,0.19746166467666626,0.09604165479540824,0.425980880856514,0.12138419225811958,0.4808217823505402,0.4902859479188919
626,0.19738408625125886,0.09603654593229294,0.42577823996543884,0.12084671035408974,0.4807773411273956,0.4902983546257019
627,0.19730667024850845,0.09603145197033883,0.42557611465454104,0.12244657427072525,0.4807330995798111,0.4903107672929764
628,0.19722940772771835,0.09602638855576515,0.4253744870424271,0.12000868022441864,0.4806889593601227,0.4903231501579285
629,0.19715230762958527,0.09602133855223656,0.4251733809709549,0.11884450390934945,0.48064500391483306,0.49033551216125487
630,0.19707536697387695,0.0960163064301014,0.42497275173664095,0.12299517765641213,0.48060118556022646,0.4903478562831879
631,0.1969985768198967,0.09601129367947578,0.42477263510227203,0.11838216856122016,0.48055753409862517,0.4903601974248886
632,0.19692195057868958,0.09600630104541778,0.424573016166687,0.12418161928653718,0.4805140644311905,0.49037249088287355
633,0.19684548825025558,0.09600133001804352,0.42437386214733125,0.12324758023023605,0.48047074377536775,0.49038478434085847
634,0.19676916897296906,0.09599636495113373,0.42417522966861726,0.11827805936336518,0.48042755126953124,0.49039707481861117
635,0.19669300317764282,0.09599142819643021,0.4239770919084549,0.121603462100029,0.4803845286369324,0.4904093086719513
636,0.19661699533462523,0.09598651081323624,0.4237794280052185,0.12559470683336257,0.48034164905548093,0.4904215633869171
637,0.19654114544391632,0.0959816075861454,0.4235822528600693,0.11669286489486694,0.480298912525177,0.4904337555170059
638,0.19646544456481935,0.09597671926021575,0.423385551571846,0.11673589572310447,0.4802563518285751,0.4904459923505783
639,0.19638990014791488,0.09597185626626015,0.42318935990333556,0.12058998197317124,0.48021395206451417,0.4904581755399704
640,0.19631450921297072,0.0959670066833496,0.42299361526966095,0.1233856089413166,0.4801716566085815,0.49047031700611116
641,0.19623927325010299,0.09596218168735504,0.4227983713150024,0.12275652885437012,0.4801295280456543,0.4904824435710907
642,0.19616417735815048,0.09595736786723137,0.42260358333587644,0.11921664848923683,0.48008756935596464,0.49049457013607023
643,0.19608924090862273,0.09595257341861725,0.4224092811346054,0.1229699045419693,0.4800457447767258,0.4905066847801208
644,0.1960144504904747,0.09594779387116432,0.42221544981002807,0.11762362495064735,0.48000403940677644,0.4905187577009201
645,0.1959398090839386,0.09594303891062736,0.4220220923423767,0.12150369808077813,0.47996250092983245,0.49053084552288057
646,0.19586531817913055,0.09593829736113549,0.4218292057514191,0.12047155275940895,0.4799211323261261,0.49054287374019623
647,0.19579098075628282,0.09593356773257256,0.4216367840766907,0.11849446222186089,0.4798798799514771,0.4905549496412277
648,0.19571678787469865,0.09592885971069336,0.42144482135772704,0.12113942205905914,0.4798387706279755,0.49056691229343413
649,0.19564274102449417,0.09592417180538178,0.42125332057476045,0.11965250000357627,0.47979781329631804,0.4905789107084274
650,0.19556883424520494,0.09591949582099915,0.4210622876882553,0.12109458148479461,0.4797569751739502,0.4905908823013306
651,0.19549508392810822,0.09591483995318413,0.420871701836586,0.11716360822319985,0.4797163188457489,0.4906028538942337
652,0.19542147368192672,0.0959102064371109,0.4206816017627716,0.12528253272175788,0.4796757847070694,0.49061478972434996
653,0.19534800946712494,0.09590557664632797,0.42049192190170287,0.1195520207285881,0.47963539361953733,0.49062669575214385
654,0.19527469277381898,0.09590097218751907,0.42030271589756013,0.11389080211520194,0.47959511876106264,0.49063858985900877
655,0.195201513171196,0.09589637890458107,0.42011394798755647,0.11418819054961205,0.47955498695373533,0.49065048396587374
656,0.1951284870505333,0.09589180871844291,0.4199256241321564,0.11432754024863243,0.47951500415802,0.4906623512506485
657,0.19505560249090195,0.09588725343346596,0.41973776519298556,0.11398348808288575,0.47947516441345217,0.49067418873310087
658,0.19498284608125688,0.0958827093243599,0.41955036520957945,0.11867746412754059,0.4794354736804962,0.49068603217601775
659,0.19491025507450105,0.0958781860768795,0.41936339139938356,0.12190444841980934,0.4793959230184555,0.4906978398561478
660,0.19483779072761537,0.09587367326021194,0.41917685270309446,0.11572051793336868,0.4793564438819885,0.49070961177349093
661,0.1947654664516449,0.09586917981505394,0.4189907908439636,0.11353811547160149,0.47931714057922364,0.49072138369083407
662,0.19469329267740249,0.09586470201611519,0.4188051223754883,0.11851971969008446,0.4792779713869095,0.4907331675291061
663,0.19462125152349471,0.09586024507880211,0.4186199247837067,0.12302103340625763,0.4792389452457428,0.49074493944644926
664,0.19454935044050217,0.09585579633712768,0.4184351474046707,0.11837705224752426,0.47920005321502684,0.49075662791728974
665,0.1944775849580765,0.09585136771202088,0.4182508081197739,0.11639079004526139,0.4791612595319748,0.4907683074474335
666,0.19440596997737886,0.09584695398807526,0.4180668979883194,0.1280277833342552,0.4791226327419281,0.4907800108194351
667,0.19433448761701583,0.09584255442023278,0.4178834408521652,0.11864248812198638,0.4790841072797775,0.49079165458679197
668,0.19426313787698746,0.0958381675183773,0.4177003800868988,0.11638785153627396,0.47904575169086455,0.4908033013343811
669,0.19419192969799043,0.09583380371332169,0.41751776933670043,0.11430536508560181,0.4790075033903122,0.49081493020057676
670,0.19412085860967637,0.09582945480942726,0.41733557283878325,0.11458508819341659,0.4789693862199783,0.49082652628421786
671,0.1940499186515808,0.09582511559128762,0.4171538084745407,0.11403371170163154,0.47893138229846954,0.49083813428878786
672,0.1939791187644005,0.09582079350948333,0.4169724613428116,0.11193507835268975,0.4788935273885727,0.49084971845149994
673,0.19390844851732253,0.09581648334860801,0.41679154634475707,0.11507261171936989,0.4788557827472687,0.49086125791072843
674,0.19383791983127593,0.09581218957901001,0.416611036658287,0.11718658953905106,0.4788181871175766,0.490872785449028
675,0.19376752078533171,0.09580791443586349,0.416430926322937,0.11223445162177086,0.47878068685531616,0.49088435173034667
676,0.193697252869606,0.0958036482334137,0.41625128090381625,0.11261249259114266,0.47874334156513215,0.4908958554267883
677,0.19362712353467942,0.0957994021475315,0.4160720229148865,0.11230137795209885,0.47870612144470215,0.49090732634067535
678,0.19355712234973907,0.09579516798257828,0.4158931761980057,0.11537929177284241,0.4786689877510071,0.49091879427433016
679,0.19348725974559783,0.09579095169901848,0.4157147377729416,0.11784956231713295,0.47863200306892395,0.49093025028705595
680,0.19341752976179122,0.09578674361109733,0.4155366957187653,0.11619575992226601,0.47859516739845276,0.4909416913986206
681,0.19334792494773864,0.09578255265951156,0.4153590887784958,0.11200696974992752,0.4785584479570389,0.490953141450882
682,0.19327845126390458,0.09577837809920312,0.41518187820911406,0.11311217695474625,0.47852182388305664,0.49096448719501495
683,0.19320911020040513,0.09577421396970749,0.41500511169433596,0.11333827376365661,0.4784853130578995,0.490975895524025
684,0.1931398928165436,0.09577007219195366,0.414828696846962,0.11250972896814346,0.47844894230365753,0.4909872800111771
685,0.19307081401348114,0.09576593711972237,0.41465266048908234,0.11797288060188293,0.47841269373893736,0.4909986168146133
686,0.19300186336040498,0.09576181471347808,0.4144770920276642,0.11111441850662232,0.478376567363739,0.49100993275642396
687,0.1929330438375473,0.09575770869851112,0.4143018931150436,0.11489979848265648,0.47834057211875913,0.49102124869823455
688,0.1928643450140953,0.09575362205505371,0.41412709653377533,0.11286119893193244,0.47830467522144315,0.491032549738884
689,0.1927957832813263,0.09574954286217689,0.41395267844200134,0.11116068139672279,0.47826888859272004,0.49104382991790774
690,0.19272733181715013,0.09574547857046127,0.41377865970134736,0.11611630097031593,0.4782332003116608,0.49105505645275116
691,0.19265903234481813,0.09574142545461654,0.41360506117343904,0.11814666166901588,0.47819764614105226,0.4910662919282913
692,0.1925908401608467,0.09573739245533944,0.41343183517456056,0.11696142107248306,0.4781622737646103,0.4910775661468506
693,0.1925227791070938,0.09573337212204933,0.4132590085268021,0.11099967136979103,0.4781269520521164,0.4910887748003006
694,0.1924548402428627,0.09572935998439788,0.4130865424871445,0.11073282212018967,0.47809176743030546,0.4910999834537506
695,0.19238702952861786,0.09572537019848823,0.4129144936800003,0.11132470965385437,0.47805671095848085,0.49111115038394926
696,0.1923193484544754,0.09572137966752052,0.4127428144216537,0.1137003868818283,0.4780217558145523,0.4911223083734512
697,0.1922517865896225,0.09571741744875908,0.41257152855396273,0.1110037013888359,0.47798691093921664,0.49113344252109525
698,0.19218435287475585,0.09571345597505569,0.412400609254837,0.1156279355287552,0.47795218527317046,0.49114457666873934
699,0.1921170324087143,0.0957095131278038,0.41223010420799255,0.10971272513270378,0.4779175668954849,0.4911557108163834
700,0.1920498415827751,0.09570558220148087,0.41205996572971343,0.11023533269762993,0.4778830349445343,0.4911667764186859
701,0.1919827789068222,0.09570166617631912,0.41189020276069643,0.11162964254617691,0.47784865498542783,0.49117784202098846
702,0.19191582798957824,0.0956977628171444,0.41172081232070923,0.10916525796055794,0.4778143674135208,0.49118890762329104
703,0.19184900522232057,0.09569387137889862,0.41155179440975187,0.11136884912848473,0.47778019309043884,0.4911999493837357
704,0.19178230613470076,0.09568999111652374,0.4113831281661987,0.11528709158301353,0.47774613201618193,0.49121097922325135
705,0.19171571731567383,0.09568612724542618,0.41121489703655245,0.11281054019927979,0.4777121901512146,0.4912219613790512
706,0.1916492611169815,0.09568227455019951,0.41104699671268463,0.11177335083484649,0.4776783287525177,0.4912329584360123
