GR FedavgPGD FedavgPSGD Fedprox Feddr Fedfw_cel Fedfw_tel
250 0.9092188910057155 0.9629720244660582 0.8517838163040208 0.9150546475483807 0.811890103278853 0.8666018249273038
251 0.9092971021758748 0.962988067783014 0.8518901032788531 0.9239245964103077 0.8117517296701096 0.866611852000401
252 0.9093733079314148 0.9630121327584478 0.8520244660583576 0.9077068083826332 0.8119803469367293 0.8666158628296399
253 0.9094495136869547 0.9630301814900231 0.8521648450817206 0.9285390554497143 0.8118540058157026 0.8666299007319763
254 0.9095397573448312 0.9630502356362177 0.8522911862027474 0.9233450315852803 0.8120445202045523 0.8666559711220294
255 0.9096259901734683 0.9630743006116516 0.8524054948360575 0.9289381329589892 0.8119422440589592 0.8666860523413217
256 0.9096901634412916 0.9630923493432269 0.85254787927404 0.9244339717236537 0.8121127043016145 0.8667020956582775
257 0.9097663691968313 0.9630983655870853 0.8526702095658276 0.9159590895417627 0.8120725960092248 0.8667101173167552
258 0.9098465857816104 0.9631164143186604 0.8528105885891908 0.9267602526822423 0.8122189912764464 0.8667281660483306
259 0.9099027373909557 0.9631344630502356 0.8529289080517397 0.9267823122430562 0.8122029479594906 0.8667301714629501
260 0.910011029780407 0.963144490123333 0.8530392058558107 0.9239566830442193 0.8123593702998095 0.8667361877068084
261 0.9100972626090446 0.963144490123333 0.8531535144891207 0.9269607941441894 0.8123373107389952 0.8667482201945251
262 0.9101574250476286 0.9631705605133861 0.8532457635616165 0.9247588488920087 0.812467662689261 0.8667622580968615
263 0.9102236037300713 0.9631785821718639 0.8533921588288379 0.9208382633109394 0.8124536247869247 0.8667682743407198
264 0.9102937932417529 0.9631966309034393 0.8535225107791037 0.9269427454126141 0.8125819713225709 0.8667843176576756
265 0.910357966509576 0.963204652561917 0.8536628898024666 0.9232908853905546 0.8126060362980045 0.8667883284869149
266 0.9104622480697886 0.9632186904642535 0.8537631605334404 0.9254286573749123 0.8127043016143588 0.8667983555600121
267 0.9105003509475583 0.9632327283665898 0.8538493933620777 0.920399077509275 0.8127644640529429 0.8668123934623484
268 0.9105765567030986 0.9632547879274039 0.8539456532638123 0.9210508372606035 0.8128727564423945 0.8668344530231625
269 0.9106307028978243 0.9632608041712624 0.854084026872556 0.9271031785821717 0.8129188809786424 0.8668585179985963
270 0.9106988869948862 0.9632708312443597 0.8542003409204855 0.9250235636217787 0.8130091246365186 0.8668946154617467
271 0.9107570440188508 0.9632888799759352 0.8543026170660785 0.9283665897924396 0.8130712924897223 0.8669267020956584
272 0.910829238945152 0.9632948962197935 0.8544289581871052 0.9180026070390053 0.8131495036598817 0.8669788428757647
273 0.9108813797252582 0.9633049232928907 0.8545733480397072 0.9219111601323574 0.8132437581469969 0.8669708212172866
274 0.9109716233831344 0.9633069287075104 0.8547177378923093 0.926509575854808 0.8133279855610148 0.8669808482903839
275 0.9110418128948161 0.963318961195227 0.854826030281761 0.9310157425047629 0.8134122129750325 0.8669908753634814
276 0.9111180186503558 0.9633249774390855 0.8549283064273538 0.9283826331093954 0.8134763862428557 0.8669988970219592
277 0.9111841973327983 0.9633350045121827 0.8550185500852303 0.9320184498144991 0.8135806678030683 0.8670249674120125
278 0.9112604030883386 0.9633490424145192 0.8551228316454427 0.9273578662388449 0.8136388248270331 0.8670369998997292
279 0.9113285871854006 0.9633711019753333 0.8552210969617967 0.9266740198536049 0.813749122631104 0.8670530432166851
280 0.9113827333801264 0.9633771182191918 0.8553354055951068 0.9276145593101374 0.813787225508874 0.8670570540459239
281 0.9114629499649054 0.963399177780006 0.8554396871553195 0.9288298405695377 0.8138854908252281 0.8670590594605436
282 0.9115231124034894 0.9634092048531032 0.855535947057054 0.9291988368595208 0.8139336207760955 0.8670771081921188
283 0.9115912965005515 0.9634192319262006 0.855646244861125 0.9299488619272035 0.8140218590193522 0.8670751027774992
284 0.9116494535245163 0.9634332698285369 0.8557404993482403 0.9238624285571042 0.8140659781409806 0.8670891406798356
285 0.9117276646946756 0.9634553293893513 0.8558327484207359 0.924756843477389 0.8141782813596711 0.8670931515090745
286 0.9118038704502155 0.9634834051940239 0.8559570841271432 0.9296701092950969 0.8141943246766269 0.8670931515090745
287 0.9118540058157023 0.9634854106086432 0.8560453223704002 0.9277549383335003 0.8143026170660784 0.8671011731675524
288 0.9119282061566227 0.9634914268525019 0.8561496039306127 0.9290063170560513 0.8142845683345031 0.8671172164845082
289 0.9119903740098266 0.9635255189010328 0.8562157826130552 0.9277449112604031 0.8144189311140078 0.8671272435576057
290 0.9120705905946055 0.963539556803369 0.8563140479294095 0.9200020054146197 0.8144089040409105 0.8671432868745613
291 0.9121307530331896 0.9635576055349444 0.8564423944650557 0.9282041512082625 0.8145773588689462 0.8671573247768976
292 0.9121969317156321 0.963551589291086 0.8565466760252682 0.9278391657475182 0.8145332397473177 0.8671653464353757
293 0.9122791537150305 0.9635636217788027 0.8566549684147198 0.9248771683545574 0.8146996891607341 0.8671773789230922
294 0.91235736488519 0.9635736488519001 0.8567732878772686 0.9298124937330792 0.8146475483806277 0.8671894114108092
295 0.9124175273237741 0.9635896921688559 0.8568815802667202 0.9292730372004412 0.8148380627694776 0.8671934222400483
296 0.9124817005915974 0.963593702998095 0.8569778401684548 0.9346094455028577 0.8147959490624685 0.8671954276546675
297 0.9125278251278452 0.9636097463150506 0.8570881379725259 0.9227554396871553 0.8149704201343628 0.8671994384839066
298 0.9126020254687657 0.9636137571442894 0.8571964303619775 0.9346294996490526 0.8148982252080618 0.8672014438985259
299 0.9126742203950664 0.9636237842173869 0.8572826631906146 0.931831946254888 0.8150867341822922 0.8671974330692869
300 0.912734382833651 0.9636378221197232 0.8573849393362076 0.9223463351047829 0.8150105284267521 0.8671833951669508
301 0.9128065777599519 0.963657876265918 0.8574691667502256 0.9311280457234533 0.8151609345232126 0.8671813897523313
302 0.9128807781008723 0.9636679033390154 0.857547377920385 0.9224606437380928 0.8150947558407701 0.8671753735084728
303 0.9129429459540759 0.9636759249974933 0.8576476486513587 0.9264173267823124 0.8152732377419033 0.8671633410207562
304 0.913019151709616 0.9636899628998294 0.8577619572846686 0.9336027273638825 0.8151809886694072 0.8671653464353757
305 0.9130753033189614 0.9637019953875463 0.8578341522109696 0.9313265817707812 0.8153935626190714 0.8671713626792339
306 0.9131194224405897 0.9637080116314047 0.8579284066980849 0.9313526521608342 0.8152712323272835 0.8671813897523315
307 0.9131775794645544 0.9637180387045021 0.8580006016243859 0.9311641431866038 0.815509876667001 0.8671854005815703
308 0.9132317256592801 0.9637320766068385 0.858064774892209 0.9326722149804473 0.8153694976436376 0.8671934222400483
309 0.9132938935124839 0.963742103679936 0.858124937330793 0.9365968113907552 0.8155900932517797 0.8672014438985262
310 0.9133640830241652 0.9637481199237943 0.8581991376717136 0.9262990073197633 0.8154497142284166 0.867205454727765
311 0.9134162238042715 0.9637501253384138 0.8582953975734483 0.928113907550386 0.8156983856412314 0.8672134763862429
312 0.913486413315953 0.9637561415822722 0.8583916574751829 0.9311561215281259 0.8155600120324878 0.8672114709716234
313 0.9135405595106789 0.9637701794846084 0.8584738794745814 0.9226010227614558 0.8157806076406298 0.8672154818008624
314 0.913596711120024 0.9637822119723254 0.8585721447909356 0.9334683645843779 0.8156241853003108 0.8672275142885792
315 0.9136448410708914 0.9637862228015642 0.8586443397172365 0.9333500451218291 0.8158768675423644 0.867235535947057
316 0.9137150305825731 0.9637962498746615 0.8587325779604933 0.9385260202546876 0.8157725859821516 0.8672555900932519
317 0.9137731876065376 0.9638042715331396 0.8588308432768474 0.9317978542063571 0.8160312844680637 0.8672796550686854
318 0.9138453825328388 0.9638163040208563 0.8588890003008123 0.9308472876767271 0.8158989271031784 0.8672836658979245
319 0.9138935124837062 0.9638243256793343 0.8589732277148302 0.9391196229820515 0.8161475985159932 0.8672896821417828
320 0.9139677128246266 0.963836358167051 0.859083525518901 0.9340980647748921 0.8159771382733381 0.8672977038002607
321 0.9140258698485912 0.963844379825529 0.8591637421036799 0.9369497643637823 0.8162458638323473 0.8672936929710217
322 0.914071994384839 0.9638503960693875 0.8592459641030784 0.9313767171362679 0.8160713927604533 0.8672936929710218
323 0.9141181189210869 0.9638564123132458 0.8593442294194326 0.9323894515191016 0.8163160533440289 0.8672936929710218
324 0.9141682542865738 0.9638524014840069 0.8594204351749724 0.9382171864032889 0.816163641832949 0.867307730873358
325 0.9142203950666798 0.9638644339717237 0.8595247167351848 0.9351930211571243 0.8164243457334803 0.8673097362879775
326 0.9143106387245563 0.9638704502155822 0.8596109495638224 0.9367452120725961 0.8162458638323475 0.8673157525318361
327 0.9143708011631405 0.9638844881179184 0.8597031986363181 0.9341421838965205 0.8165045623182593 0.8673217687756944
328 0.914422941943247 0.9638925097763961 0.8597733881479996 0.9362498746615863 0.8163401183194626 0.8673277850195529
329 0.914475082723353 0.9639085530933519 0.8598656372204954 0.9299568835856812 0.8166128547077107 0.86733781209265
330 0.9145392559911762 0.9639266018249272 0.8599578862929912 0.9342825629198834 0.8164383836358168 0.8673498445803671
331 0.9145893913566632 0.9639406397272637 0.8600481299508672 0.9303539556803371 0.8167291687556404 0.8673578662388449
332 0.9146475483806278 0.9639466559711222 0.8601163140479293 0.9379905745512884 0.8165326381229316 0.8673739095558007
333 0.9147117216484508 0.9639486613857416 0.860178481901133 0.9342504762859722 0.8168234232427555 0.8673859420435175
334 0.9147518299408404 0.9639586884588389 0.8602526822420536 0.934844079013336 0.8166148601223302 0.8673899528727563
335 0.9148220194525217 0.9639667101173167 0.8603168555098767 0.9363581670510378 0.8169236939737292 0.8674019853604735
336 0.9148942143788229 0.9639626992880777 0.860395066680036 0.9419913767171362 0.8167211470971625 0.8674120124335705
337 0.914940338915071 0.9639687155319363 0.8604632507770983 0.9353634813997793 0.8170239647047026 0.867422039506668
338 0.9150085230121329 0.9639787426050335 0.8605274240449212 0.9343467361877069 0.8168073799257997 0.8674340719943847
339 0.9150506367191417 0.963980748019653 0.8606056352150807 0.939235937029981 0.8171142083625791 0.8674400882382433
340 0.9151047829138674 0.9639807480196533 0.8606938734583375 0.9321628396671009 0.8169337210468264 0.8674461044821017
341 0.9151388749623985 0.9639907750927504 0.8607660683846385 0.9371041812894815 0.8172385440689862 0.8674461044821017
342 0.9152030482302216 0.9639927805073698 0.8608342524817006 0.9326942745412614 0.8170460242655169 0.86745212072596
343 0.9152571944249474 0.9639967913366088 0.8609124636518601 0.9415642234031886 0.8173528527022962 0.8674581369698184
344 0.9152973027173369 0.9639967913366088 0.8610047127243557 0.925673317958488 0.8171663491426852 0.8674661586282962
345 0.9153374110097264 0.9640008021658476 0.8610829238945152 0.9361335606136567 0.817471172164845 0.8674801965306328
346 0.915391557204452 0.9640068184097063 0.8611450917477187 0.9366569738293393 0.8172806577759951 0.8674862127744911
347 0.9154436979845583 0.9640148400681839 0.8612032487716836 0.938030682843678 0.8175834753835355 0.8674882181891107
348 0.9154918279354256 0.9640188508974232 0.861285470771082 0.9379645041612354 0.8173849393362076 0.8675022560914469
349 0.9155359470570541 0.9640268725559009 0.8613496440389051 0.9377158327484206 0.8177218489922792 0.8675142885791638
350 0.9156061365687357 0.9640328887997592 0.861429860623684 0.9359209866639929 0.817517296701093 0.8675223102376417
351 0.9156622881780809 0.9640389050436177 0.8615140880377018 0.9358187105183997 0.8178120926501554 0.8675203048230221
352 0.9157084127143286 0.9640469267020956 0.8616063371101976 0.9358828837862226 0.8176095457735887 0.8675283264815
353 0.9157685751529128 0.964048932116715 0.861676526621879 0.9330211571242355 0.8179143687957484 0.8675624185300309
354 0.9158086834453023 0.9640549483605735 0.8617406998897021 0.9362217988569137 0.8177118219191819 0.867570440188509
355 0.9158568133961695 0.9640629700190514 0.8618028677429059 0.9338915070690865 0.8179885691366688 0.8676005214078011
356 0.9159149704201344 0.9640629700190514 0.8618690464253482 0.9304883184598417 0.8178020655770579 0.8676165647247569
357 0.9159871653464353 0.9640689862629099 0.8619552792539859 0.937513285871854 0.8180828236237841 0.8676386242855709
358 0.9160493331996389 0.9640810187506265 0.8620455229118621 0.9416865536949764 0.8179083525518902 0.8676466459440488
359 0.9160894414920285 0.964091045823724 0.8621237340820216 0.9423503459340219 0.8181790835255189 0.8676667000902436
360 0.9161556201744709 0.9640990674822018 0.8621758748621279 0.9400882382432567 0.8180226611852002 0.8676807379925802
361 0.9161957284668605 0.9641090945552995 0.8622380427153313 0.9420475283264815 0.818281359671112 0.8676887596510581
362 0.9162558909054448 0.9641090945552995 0.8623042213977741 0.9415782613055248 0.8181449914769878 0.8677048029680137
363 0.9163020154416927 0.9641110999699188 0.8623744109094555 0.9331394765867842 0.8184016845482803 0.8677128246264914
364 0.9163401183194626 0.9641191216283966 0.8624405895918983 0.9363742103679936 0.8182512784518199 0.8677188408703499
365 0.916376215782613 0.9641291487014939 0.8625087736889603 0.9372064574350745 0.8184979444500151 0.8677248571142083
366 0.916410307831144 0.9641311541161134 0.8625769577860224 0.9391055850797153 0.8183355058658378 0.8677308733580669
367 0.9164704702697282 0.964133159530733 0.8626591797854207 0.944026872555901 0.8186142584979443 0.8677348841873058
368 0.916528627293693 0.9641371703599718 0.8627133259801465 0.9358808783716033 0.8184237441090947 0.8677549383335004
369 0.9165827734884185 0.9641391757745914 0.8627714830041111 0.9355299308131955 0.8186684046926702 0.8677729870650757
370 0.9166168655369498 0.9641451920184497 0.8628236237842174 0.9372084628496941 0.8185119823523515 0.8677950466258899
371 0.9166750225609144 0.9641532136769276 0.8628697483204653 0.9396249874661586 0.8187766970821219 0.8678151007720846
372 0.9167211470971622 0.9641592299207862 0.8629299107590495 0.9388107891306527 0.8186282964002807 0.8678271332598015
373 0.9167672716334101 0.9641732678231225 0.8629880677830141 0.9407299709214879 0.8189070490323875 0.8678532036498545
374 0.9168113907550385 0.964175273237742 0.8630642735385541 0.9411952271132057 0.8187686754236438 0.8678652361375713
375 0.9168695477790033 0.9641812894816002 0.8631103980748019 0.9405775594104082 0.8190313847387947 0.8678792740399077
376 0.916901634412915 0.9641913165546976 0.863186603830342 0.9447468164042915 0.8188689461546174 0.8678913065276246
377 0.9169417427053043 0.9641993382131755 0.863276847488218 0.9440008021658478 0.8191637421036798 0.8679033390153416
378 0.9169597914368796 0.9642093652862729 0.8633610749022361 0.9405755539957887 0.819007319763361 0.8679113606738194
379 0.9169918780707912 0.9642173869447508 0.863407199438484 0.9332557906347135 0.8192479695176977 0.8679173769176778
380 0.9170460242655171 0.9642173869447508 0.863475383535546 0.9406216785320366 0.8191136067381931 0.8679354256492531
381 0.917084127143287 0.964223403188609 0.8635475784618469 0.9400220595608142 0.8193442294194325 0.867943447307731
382 0.9171242354356763 0.9642334302617066 0.8635916975834752 0.939703198636318 0.819189812493733 0.8679614960393062
383 0.9171603328988269 0.9642394465055648 0.8636598816805374 0.9383014138173067 0.8194003810287777 0.8679614960393061
384 0.9171944249473579 0.9642454627494235 0.8637280657775994 0.9383896520605635 0.8192539857615561 0.8679594906246868
385 0.9172485711420837 0.9642494735786624 0.8638142986062368 0.9470851298505967 0.8194846084427955 0.8679755339416424
386 0.9172946956783316 0.9642595006517597 0.8638844881179184 0.9475543968715533 0.8193542564925298 0.8679795447708815
387 0.9173588689461546 0.9642655168956182 0.8639526722149803 0.945338413717036 0.819570841271433 0.8679815501855008
388 0.9173849393362076 0.9642655168956182 0.8640268725559009 0.9359550787125238 0.8194324676626893 0.8679935826732178
389 0.917433069287075 0.964277549383335 0.8640729970921489 0.9399378321467964 0.8196711120024066 0.8680016043316956
390 0.9174791938233231 0.9642795547979546 0.86414519201845 0.9423964704702698 0.8195166950767072 0.8679975935024566
391 0.9175273237741901 0.9642875764564323 0.8642234031886092 0.9465837761957285 0.8197272636117517 0.8680116314047929
392 0.9175553995788631 0.9642895818710517 0.8642695277248571 0.9441391757745914 0.8195929008322471 0.8680256693071291
393 0.9175834753835357 0.9643036197733881 0.864337711821919 0.9437862228015643 0.8198155018550086 0.8680477288679433
394 0.9176295999197835 0.964307630602627 0.864387847187406 0.9439566830442194 0.819673117417026 0.8680557505264213
395 0.9176596811390756 0.9643156522611049 0.8644640529429461 0.9395487817106188 0.8199037400982654 0.8680537451118019
396 0.9176897623583675 0.9643236739195828 0.8645362478692469 0.9437340820214579 0.8197553394164243 0.8680577559410407
397 0.9177419031384739 0.9643316955780608 0.8645663290885391 0.9419753334001806 0.8199799458538054 0.8680697884287577
398 0.9177860222601023 0.9643296901634413 0.8646305023563621 0.945444700691868 0.8198275343427255 0.8680858317457135
399 0.9178281359671111 0.9643377118219192 0.8646966810388049 0.9399759350245663 0.8200842274140177 0.8680938534041914
400 0.9178943146495537 0.9643437280657776 0.8647768976235837 0.9368053745111802 0.8199318159029378 0.8681078913065277
401 0.9179203850396069 0.9643477388950166 0.8648370600621679 0.943794244460042 0.8201644439987967 0.8681359671112002
402 0.9179444500150407 0.9643517497242554 0.8648851900130353 0.9406497543367092 0.82003810287777 0.8681720645743507
403 0.9179905745512883 0.9643617767973527 0.8649333199639025 0.9388508974230423 0.8202566930712925 0.8681941241351648
404 0.918026672014439 0.9643597713827333 0.8649794445001504 0.9428717537350846 0.8201383736087436 0.8682081620375012
405 0.9180587586483504 0.9643677930412112 0.8650275744510176 0.9444560312844681 0.8203569638022662 0.8682201945252179
406 0.9180988669407399 0.9643738092850695 0.8650937531334604 0.944494134162238 0.8202346335104783 0.8682342324275544
407 0.9181429860623682 0.9643778201143085 0.8651639426451417 0.9391577258598215 0.8204391858016644 0.8682402486714127
408 0.918183094354758 0.9643818309435476 0.8652401484006818 0.9423844379825528 0.820334904241452 0.8682502757445102
409 0.9182171864032889 0.9643818309435478 0.8652942945954075 0.940886393261807 0.8205354457033993 0.8682643136468465
410 0.9182613055249174 0.9643798255289282 0.8653464353755138 0.9409385340419133 0.8204331695578061 0.8682763461345633
411 0.9183134463050235 0.9643778201143087 0.8654166248871954 0.9442655168956181 0.8206517597513286 0.8682803569638022
412 0.9183695979143687 0.9643818309435476 0.8654948360573549 0.9391777800060161 0.8205414619472575 0.8682823623784216
413 0.918417727865236 0.964383836358167 0.8655730472275144 0.9474741802867743 0.8207600521407802 0.8682863732076607
414 0.9184598415722451 0.9643878471874061 0.8656372204953374 0.9456452421538153 0.8206718138975233 0.868296400280758
415 0.9184979444500151 0.9643858417727864 0.865695377519302 0.9475644239446506 0.8208563120425147 0.8683084327684748
416 0.9185520906447409 0.964395868845884 0.8657174370801164 0.9445081720645743 0.8207680737992581 0.8683184598415723
417 0.918582171864033 0.9643978742605034 0.8657575453725057 0.9468143988769679 0.8209505665296299 0.8683345031585281
418 0.9185942043517497 0.9644018850897422 0.8658297402988069 0.943589692168856 0.8208583174571341 0.8683405194023864
419 0.9186222801564222 0.9644119121628396 0.8658778702496741 0.9410187506266923 0.8210408101875062 0.8683545573047228
420 0.9186764263511481 0.964417928406698 0.8659420435174973 0.9453323974731773 0.8209465557003911 0.8683706006216788
421 0.9187065075704401 0.964421939235937 0.8659841572245062 0.9459179785420636 0.8211029780407099 0.8683786222801565
422 0.9187486212774492 0.9644339717236539 0.8660523413215684 0.9453544570339917 0.8210087235535948 0.8683946655971122
423 0.9187847187405996 0.9644359771382733 0.8661145091747718 0.9448230221598315 0.8211811892108696 0.868410708914068
424 0.9188087837160334 0.9644399879675122 0.8661726661987365 0.9432046525619171 0.821086934723754 0.8684287576456432
425 0.9188629299107591 0.9644460042113707 0.8662408502957986 0.9451679534743807 0.821277449112604 0.8684468063772185
426 0.9188809786423343 0.9644480096259901 0.8663030181490023 0.947315752531836 0.8212072596009226 0.8684568334503158
427 0.9189130652762459 0.9644500150406097 0.8663611751729672 0.9461245362478692 0.8213737090143386 0.8684748821818911
428 0.9189591898124938 0.9644520204552292 0.866403288879976 0.9485932016444402 0.8212954978441791 0.8684808984257495
429 0.9189972926902638 0.964456031284468 0.8664554296600822 0.9390975634212373 0.8214559310137372 0.8684849092549884
430 0.9190253684949363 0.9644640529429458 0.8665035596109496 0.9429720244660583 0.821403790233631 0.8684909254988469
431 0.9190594605434674 0.9644620475283263 0.8665717437080117 0.9444058959189812 0.8215361475985159 0.8685009525719443
432 0.9190975634212375 0.9644660583575652 0.8666359169758348 0.9469627995588089 0.8215000501353653 0.8685029579865636
433 0.9191356662990072 0.9644640529429458 0.8666900631705605 0.9482843677930411 0.8216143587686753 0.8685149904742806
434 0.9191858016644942 0.9644700691868042 0.8667442093652863 0.9483304923292891 0.821566228817808 0.8685350446204755
435 0.9192158828837863 0.9644680637721847 0.8667883284869147 0.9407379925799659 0.8216985861826933 0.8685410608643338
436 0.9192439586884589 0.9644740800160433 0.8668264313646847 0.9485831745713427 0.8216564724756843 0.8685510879374311
437 0.9192820615662288 0.9644760854306629 0.866908653364083 0.9488579163742104 0.8217667702797552 0.8685631204251478
438 0.9193141482001405 0.9644800962599017 0.8669487616564725 0.9439105585079716 0.821718640328888 0.8685691366690064
439 0.9193783214679636 0.9644841070891408 0.8670029078511983 0.9474140178481901 0.8218309435475785 0.8685791637421036
440 0.9194063972726362 0.9644881179183796 0.8670710919482604 0.9446645944048931 0.8218028677429059 0.8685831745713426
441 0.9194545272235036 0.9644921287476187 0.867129248972225 0.9481199237942445 0.8219211872054547 0.8685932016444399
442 0.919486613857415 0.9644941341622382 0.8671974330692871 0.9439807480196531 0.8218790734984458 0.8686012233029178
443 0.9195307329790434 0.9644921287476187 0.8672375413616766 0.947201443898526 0.8219973929609946 0.8686112503760149
444 0.9195588087837159 0.9644921287476187 0.8672876767271636 0.9462488719542768 0.821973327985561 0.8686212774491124
445 0.9195848791737692 0.9644961395768575 0.8673317958487917 0.9449072495738495 0.8220916474481099 0.8686252882783515
446 0.919626992880778 0.964498144991477 0.8673578662388449 0.9487656673017147 0.8220575553995788 0.8686453424245462
447 0.9196671011731675 0.9644961395768575 0.867422039506668 0.9482883786222802 0.8221718640328888 0.8686633911561215
448 0.9197072094655571 0.964498144991477 0.8674621477990575 0.9497322771483004 0.8221397773989771 0.8686734182292188
449 0.9197473177579465 0.9644941341622382 0.8674922290183495 0.9499528727564425 0.8222199939837562 0.8686814398876967
450 0.9197713827333802 0.964498144991477 0.8675483806276947 0.9449453524516194 0.8222320264714729 0.8686934723754136
451 0.9198134964403891 0.9645001504060964 0.867612553895518 0.9517236538654368 0.8223162538854909 0.8686974832046527
452 0.9198495939035396 0.9645061666499549 0.86764263511481 0.948198134964404 0.8223182593001104 0.8687135265216084
453 0.91988569136669 0.9645041612353354 0.8676987867241553 0.949980948561115 0.8224085029579866 0.8687195427654668
454 0.9199177780006016 0.9645081720645745 0.8677629599919783 0.9490063170560514 0.8224044921287476 0.8687175373508473
455 0.9199578862929911 0.9645081720645745 0.8678171061867042 0.946004211370701 0.8225047628597212 0.8687195427654668
456 0.9199779404391858 0.9645081720645745 0.867859219893713 0.9489401383736087 0.822490724957385 0.8687195427654668
457 0.9200060162438586 0.9645141883084328 0.8679193823322973 0.9469407399979947 0.8225609144690665 0.8687195427654668
458 0.9200360974631504 0.9645141883084328 0.8679855610147398 0.9477509275042616 0.8225609144690665 0.8687255590093251
459 0.9200842274140181 0.9645141883084328 0.8680457234533241 0.9477368896019251 0.8226571743708011 0.8687255590093251
460 0.9201303519502659 0.9645121828938134 0.8681018750626691 0.9472636117517297 0.822635114809987 0.8687295698385642
461 0.9201724656572747 0.9645141883084328 0.8681660483304923 0.9463391156121528 0.8227293692971023 0.8687315752531836
462 0.9201985360473278 0.9645161937230522 0.8682101674521208 0.9475804672616064 0.8227233530532437 0.8687355860824224
463 0.9202386443397174 0.9645181991376717 0.8682623082322269 0.948380627694776 0.8227975533941642 0.8687355860824224
464 0.9202667201443899 0.9645202045522913 0.8683284869146697 0.9486854507169358 0.8228156021257396 0.8687395969116615
465 0.9203008121929208 0.9645222099669107 0.8683966710117318 0.9417948460844279 0.822893813295899 0.8687616564724756
466 0.9203349042414519 0.9645262207961496 0.8684508172064576 0.9491747718840869 0.8229078511982353 0.8687797052040509
467 0.920364985460744 0.9645302316253886 0.868525017547378 0.9399117617567431 0.8229740298806778 0.8687877268625288
468 0.9204070991677529 0.9645282262107691 0.8685811691567231 0.945075704401885 0.8229900731976334 0.8688097864233431
469 0.9204351749724257 0.9645282262107691 0.8686373207660683 0.9456312042514791 0.8230702897824125 0.8688077810087236
470 0.9204752832648149 0.9645302316253884 0.8686934723754135 0.949110598616264 0.8230843276847487 0.8688137972525819
471 0.9205254186303019 0.9645342424546273 0.8687375914970419 0.9510598616263912 0.8231585280256691 0.8688258297402989
472 0.9205755539957885 0.9645342424546273 0.8687957485210067 0.9513105384538253 0.8231845984157224 0.8688318459841572
473 0.9206056352150809 0.9645362478692467 0.8688378622280156 0.9506868545071694 0.8232347337812094 0.8688318459841572
474 0.9206377218489923 0.9645362478692467 0.8689100571543167 0.949904742805575 0.8232608041712624 0.8688519001303519
475 0.9206657976536649 0.9645362478692467 0.8689842574952371 0.9492008422741401 0.8233289882683245 0.8688519001303519
476 0.9206978842875765 0.9645362478692467 0.8690303820314851 0.9454246465456734 0.8233751128045723 0.8688579163742103
477 0.920733981750727 0.9645362478692467 0.8690765065677327 0.9519663090343929 0.8234112102677228 0.8688579163742102
478 0.920764062970019 0.9645442695277249 0.8691346635916976 0.951707610548481 0.8234553293893514 0.8688559109595907
479 0.9208081820916476 0.9645462749423442 0.8691888097864233 0.94958187105184 0.8235174972425551 0.8688639326180688
480 0.9208302416524615 0.9645462749423442 0.869246966810388 0.9486453424245461 0.8235495838764664 0.8688619272034493
481 0.9208422741401783 0.9645422641131054 0.8692950967612554 0.9492930913466358 0.8235957084127143 0.8688639326180688
482 0.9208843878471875 0.9645442695277249 0.8693412212975034 0.9506547678732579 0.8236418329489622 0.8688659380326882
483 0.9209365286272938 0.9645462749423445 0.8693793241752733 0.9515892910859319 0.8236879574852101 0.8688659380326882
484 0.9209866639927806 0.9645482803569638 0.8694274541261408 0.9487075102777498 0.8237220495337411 0.8688639326180688
485 0.9210107289682142 0.9645502857715833 0.8694535245161937 0.9452963000100271 0.8237621578261305 0.8688659380326882
486 0.9210347939436477 0.9645522911862028 0.8695357465155921 0.9479534743808283 0.8238142986062368 0.8688699488619273
487 0.9210789130652763 0.9645563020154416 0.8695918981249372 0.9491587285671311 0.8238463852401484 0.8688679434473079
488 0.9211009726260905 0.9645563020154417 0.8696340118319463 0.9500772084628497 0.8238844881179184 0.8688679434473077
489 0.9211250376015242 0.9645583074300612 0.8696761255389551 0.9525899929810488 0.8239266018249273 0.8688699488619271
490 0.9211470971623383 0.9645603128446807 0.8697423042213979 0.9507951468966208 0.823976737190414 0.8688719542765467
491 0.9211852000401082 0.9645583074300612 0.8697864233430261 0.9521347638624287 0.8240148400681842 0.8688739596911661
492 0.921201243357064 0.9645583074300612 0.869828537050035 0.9525017547377921 0.8240589591898125 0.8688699488619271
493 0.9212313245763563 0.9645603128446808 0.8698706507570441 0.9508873959691166 0.8240990674822021 0.8688739596911661
494 0.9212533841371704 0.9645663290885391 0.8699127644640529 0.9477649654065976 0.8241331595307331 0.8688719542765465
495 0.9212834653564625 0.964570339917778 0.8699468565125841 0.9466940739997994 0.8241893111400781 0.8688699488619271
496 0.9213095357465155 0.964574350747017 0.869984959390354 0.9491426852501753 0.8242354356763262 0.8688719542765467
497 0.9213396169658077 0.9645763561616365 0.8700250676827433 0.9511841973327986 0.8242715331394767 0.8688719542765467
498 0.9213977739897723 0.9645783615762559 0.8700651759751329 0.9512223002105686 0.8243136468464854 0.8688759651057856
499 0.9214158227213476 0.9645803669908753 0.870125338413717 0.9504582372405492 0.8243617767973529 0.8688799759350244
500 0.9214479093552592 0.9645803669908753 0.8701574250476287 0.9500411109996992 0.8244099067482201 0.8688819813496439
501 0.9214719743306929 0.9645783615762559 0.8701995387546374 0.9510478291386745 0.824456031284468 0.8688799759350244
